"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1400000US13121011306","Census Tract 113.06, Fulton County, Georgia","1148","140","31522","9085","1.7","2.1","77375","60570","98.3","2.1","31005","8009","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","3.0","4.2","-","**","1.7","2.1","77375","60570","20.4","9.3","19122","6499","47.4","11.8","35431","9240","24.4","8.8","43750","15574","7.8","2.8","24405","49199","710","142","36042","13830","42.7","15.8","22344","14547","57.3","15.8","43792","12250","27.0","11.1","54091","47294","60.1","12.2","27792","15004","12.8","8.2","42604","74379","438","124","27279","6401","55.7","17.1","25662","13293","48.9","15.6","23333","15688","6.8","8.9","40870","16371","44.3","17.1","29792","8735","30.6","17.7","21250","13778","13.7","12.3","33295","3952","20.0","-888888888.0","(X)","-888888888","20.1","-888888888.0","(X)","(X)","19.9","-888888888.0","(X)","(X)",
"1400000US13121011405","Census Tract 114.05, Fulton County, Georgia","2927","179","50195","13662","65.5","5.9","67026","9512","22.4","5.8","38780","7089","0.4","0.7","-","-222222222","5.5","2.8","34853","83480","0.0","1.4","-","-222222222","4.8","3.9","40781","18106","1.4","1.4","37868","64769","16.2","5.0","40094","12231","55.5","5.4","74560","14171","2.9","2.5","35848","34305","56.4","6.5","64188","22420","30.3","5.4","65081","33655","10.4","3.1","33576","9164","1639","205","62386","20214","47.8","8.7","61667","23875","52.2","8.7","68413","35368","60.4","8.9","95676","31166","33.9","9.3","45368","5035","5.7","4.6","38611","31754","1288","227","36279","4789","50.6","11.2","34773","4258","48.3","11.1","35469","4381","2.3","2.4","20500","10108","49.4","11.2","42000","18530","40.8","11.1","48347","29736","8.5","7.2","35804","61695","28.3","-888888888.0","(X)","-888888888","32.7","-888888888.0","(X)","(X)","22.6","-888888888.0","(X)","(X)",
"1400000US13121011410","Census Tract 114.10, Fulton County, Georgia","2636","141","100452","10793","80.1","5.8","115669","20413","9.1","5.4","75094","81654","0.0","1.5","-","-222222222","5.1","3.5","151029","149902","0.0","1.5","-","-222222222","4.3","3.7","56316","11413","1.4","1.5","87566","149693","8.0","4.8","55378","24625","76.3","5.7","116192","19532","5.6","3.9","31466","29332","31.2","5.1","100158","33365","48.8","4.6","120888","28653","14.4","3.2","88750","36998","1955","173","116458","30770","45.0","6.9","123882","41594","55.0","6.9","103418","36075","86.9","6.0","126125","32952","6.8","3.9","47109","23010","6.3","4.4","69485","135119","681","154","49952","24728","62.7","13.5","33375","27927","57.0","13.1","32154","19489","5.7","5.1","53681","31964","37.3","13.5","71429","32703","28.0","11.6","79509","81254","9.3","10.7","31750","39793","29.1","-888888888.0","(X)","-888888888","30.7","-888888888.0","(X)","(X)","24.5","-888888888.0","(X)","(X)",
"1400000US13121011411","Census Tract 114.11, Fulton County, Georgia","2676","196","69375","16791","80.6","4.8","78482","21441","13.9","5.3","59005","9885","0.0","1.5","-","-222222222","5.5","2.4","76583","39935","0.0","1.5","-","-222222222","0.0","1.5","-","-222222222","0.0","1.5","-","-222222222","1.8","1.9","55833","65569","78.8","4.9","79554","23025","5.1","4.9","57588","69638","30.6","5.1","79670","24621","48.8","4.8","88281","24953","15.4","3.3","45804","10431","1639","151","102477","16279","45.9","6.2","123191","35348","54.1","6.2","100909","8729","84.1","7.0","115136","15152","8.8","4.7","95526","54197","7.1","5.1","59145","24149","1037","197","48063","16448","60.8","12.7","48813","18049","59.1","12.6","47688","18035","1.7","2.8","-","-222222222","39.2","12.7","46875","30329","23.9","11.5","17137","25520","15.2","12.8","65776","72394","29.0","-888888888.0","(X)","-888888888","24.5","-888888888.0","(X)","(X)","36.2","-888888888.0","(X)","(X)",
"1400000US13121011412","Census Tract 114.12, Fulton County, Georgia","2973","181","74942","12203","84.6","4.3","81571","17080","8.8","4.5","63578","52932","0.0","1.3","-","-222222222","4.9","2.7","79063","80865","0.0","1.3","-","-222222222","1.3","1.0","38750","14549","0.4","0.6","-","-222222222","5.4","2.7","49615","66649","80.8","4.2","82036","16295","8.8","4.1","29727","34199","38.1","4.5","77938","24137","45.2","4.7","95688","8635","7.9","1.8","43679","27562","2105","189","96266","11691","55.1","7.6","99152","18657","44.9","7.6","85345","22341","74.6","8.7","109245","12868","15.4","6.1","45234","19467","10.0","6.8","65956","82860","868","186","38906","14434","45.0","15.2","34917","4856","35.9","14.2","37031","5875","9.1","8.2","29436","1294","55.0","15.2","64196","27862","39.9","13.8","33750","29188","15.1","11.3","138603","24125","30.6","-888888888.0","(X)","-888888888","30.0","-888888888.0","(X)","(X)","32.3","-888888888.0","(X)","(X)",
"1400000US13121011414","Census Tract 114.14, Fulton County, Georgia","3182","155","58783","6897","72.8","6.4","73438","15117","17.0","5.5","40855","15100","0.0","1.2","-","-222222222","4.7","2.3","106053","66056","0.0","1.2","-","-222222222","4.0","3.4","40848","21416","1.6","1.4","89625","75363","10.2","4.5","24715","23286","66.9","6.0","74600","11973","2.4","2.4","2,500-","-333333333","51.1","5.3","54295","8487","42.4","5.0","83750","23059","4.0","2.5","28654","32827","1934","235","90500","23836","62.7","7.5","93750","37173","37.3","7.5","87171","35932","67.7","9.5","108625","13567","22.1","7.0","28190","4609","10.2","5.9","51786","98089","1248","215","40690","10433","56.2","12.1","43293","9170","48.6","11.3","42885","9058","7.6","7.0","63031","111434","43.8","12.1","33946","15538","38.2","12.3","32672","16233","5.6","4.3","64167","23573","27.3","-888888888.0","(X)","-888888888","26.5","-888888888.0","(X)","(X)","27.2","-888888888.0","(X)","(X)",
"1400000US13121011416","Census Tract 114.16, Fulton County, Georgia","2039","79","94958","11438","87.4","3.7","97411","15697","5.1","3.1","85643","13669","0.5","0.9","-","-222222222","3.8","2.0","153523","30006","0.0","1.9","-","-222222222","2.2","2.5","64219","47915","1.0","1.1","125417","149799","3.4","3.1","64063","30574","86.2","4.2","100313","15454","0.0","1.9","-","-222222222","32.6","3.6","137663","29375","43.6","4.5","105349","13313","23.8","3.6","53125","19898","1514","117","105700","10980","44.8","6.5","122589","37426","55.2","6.5","95446","16694","90.2","3.9","111198","13618","7.6","3.6","56875","57103","2.2","2.0","104773","156699","525","123","54042","20414","67.2","12.5","52792","17144","58.7","13.0","43906","26531","8.6","6.6","102188","115059","32.8","12.5","66705","78571","26.1","11.7","47153","38156","6.7","6.4","159028","88005","27.6","-888888888.0","(X)","-888888888","27.5","-888888888.0","(X)","(X)","28.0","-888888888.0","(X)","(X)",
"1400000US13121011417","Census Tract 114.17, Fulton County, Georgia","1703","127","89063","20050","97.9","2.5","84653","21033","0.0","2.3","-","-222222222","0.0","2.3","-","-222222222","0.9","1.5","-","-222222222","0.0","2.3","-","-222222222","1.2","2.0","-","-222222222","0.0","2.3","-","-222222222","7.0","4.8","131188","38387","92.1","5.0","82535","14794","0.0","2.3","-","-222222222","26.7","6.4","111857","32268","47.0","6.0","106971","13607","26.3","5.5","49091","11409","1002","132","112500","21629","33.9","7.0","127813","19773","66.1","7.0","109844","18625","91.8","5.8","119844","22839","4.4","4.0","105469","55634","3.8","3.8","66538","42657","701","176","51506","11749","72.0","13.7","52472","7440","66.5","12.9","51765","9307","5.6","7.1","125819","85906","28.0","13.7","42639","38139","24.7","12.8","39984","28634","3.3","5.0","-","-222222222","24.5","-888888888.0","(X)","-888888888","25.6","-888888888.0","(X)","(X)","22.8","-888888888.0","(X)","(X)",
"1400000US13121011418","Census Tract 114.18, Fulton County, Georgia","2152","108","110476","14336","94.1","3.0","111111","12621","1.7","1.7","204375","135716","0.0","1.8","-","-222222222","1.4","1.7","198155","183813","0.0","1.8","-","-222222222","0.6","0.9","2,500-","-333333333","2.1","1.8","13833","38494","1.3","1.5","-","**","92.9","3.4","111647","10816","0.0","1.8","-","-222222222","25.4","5.0","116207","32881","51.4","5.7","128676","33743","23.2","4.7","51538","33377","1686","116","124792","19880","42.8","5.7","161250","62056","57.2","5.7","116071","19327","91.5","4.8","128452","21457","5.1","4.0","65962","113825","3.4","2.8","61375","82729","466","138","39302","10072","45.7","14.5","39273","19763","40.3","13.7","38547","18862","5.4","8.6","-","-222222222","54.3","14.5","42534","15062","42.1","17.1","35909","16097","12.2","13.1","235625","124140","28.2","-888888888.0","(X)","-888888888","23.4","-888888888.0","(X)","(X)","45.5","-888888888.0","(X)","(X)",
"1400000US13121011419","Census Tract 114.19, Fulton County, Georgia","2168","145","81354","12459","91.2","3.4","89091","13330","5.8","2.5","63400","19480","0.0","1.8","-","-222222222","3.0","2.1","80147","36118","0.0","1.8","-","-222222222","0.0","1.8","-","-222222222","0.0","1.8","-","-222222222","2.1","1.8","71250","127552","89.1","3.4","90143","12727","1.2","1.6","90966","20080","28.7","3.9","104375","19577","37.3","4.2","103355","9177","32.7","3.6","46759","11208","1350","148","103649","5271","36.4","5.5","118269","19938","63.6","5.5","101595","7091","84.4","5.7","109192","9172","14.3","5.5","62958","22039","1.3","1.5","77361","100611","818","162","41267","4077","79.8","7.0","37656","6023","76.3","7.7","36597","6404","3.5","4.5","91648","96598","20.2","7.0","62411","36251","15.9","6.0","62692","33562","4.3","4.8","47303","95716","23.8","-888888888.0","(X)","-888888888","22.2","-888888888.0","(X)","(X)","26.3","-888888888.0","(X)","(X)",
"1400000US13121011420","Census Tract 114.20, Fulton County, Georgia","2148","160","38427","6051","55.8","7.7","31883","9668","25.9","6.7","44313","9730","0.0","1.8","-","-222222222","1.5","1.8","75595","78892","0.0","1.8","-","-222222222","15.5","6.2","37681","18091","1.3","2.1","-","-222222222","53.5","6.2","26421","6438","19.5","5.2","56316","27927","9.9","4.3","31012","11542","67.0","8.1","31325","8167","20.6","8.0","44583","13863","2.5","2.3","84083","17424","1449","232","30919","2248","80.7","7.9","28661","3621","19.3","7.9","42472","17419","61.4","10.3","31758","10249","23.0","9.0","30829","3465","15.6","7.2","27029","17283","699","186","44579","5065","35.2","16.0","45255","16703","35.2","16.0","45255","16703","0.0","5.6","-","-222222222","64.8","16.0","43750","13138","45.2","18.5","36221","17820","19.6","11.5","51250","28865","36.8","-888888888.0","(X)","-888888888","30.0","-888888888.0","(X)","(X)","36.5","-888888888.0","(X)","(X)",
"1400000US13121011421","Census Tract 114.21, Fulton County, Georgia","1555","100","50298","9635","66.9","9.0","65057","16769","21.5","5.9","39167","14086","0.0","2.5","-","-222222222","6.6","4.3","41419","18811","0.0","2.5","-","-222222222","4.5","4.1","18611","431","0.6","1.9","2,500-","-333333333","20.6","5.4","55809","28573","50.4","8.5","66108","16078","9.8","4.9","45875","14296","58.1","7.4","49167","13935","24.0","7.4","52772","16714","8.0","5.2","66625","90180","875","153","47552","11389","58.6","14.1","39435","7851","41.4","14.1","70690","24951","58.9","13.3","55625","46064","34.6","11.8","38750","14717","6.5","6.3","58750","63817","680","163","54457","15911","47.2","11.8","38563","16778","35.3","12.6","37727","21625","11.9","7.0","39583","43070","52.8","11.8","62118","10129","41.8","12.5","60694","11813","11.0","9.8","81349","25228","25.7","-888888888.0","(X)","-888888888","27.0","-888888888.0","(X)","(X)","19.6","-888888888.0","(X)","(X)",
"1400000US13121011422","Census Tract 114.22, Fulton County, Georgia","1475","116","83466","15009","84.6","4.6","88833","17893","13.4","4.2","55208","38644","0.0","2.7","-","-222222222","0.0","2.7","-","-222222222","0.0","2.7","-","-222222222","0.8","1.3","-","-222222222","1.2","2.1","-","-222222222","7.5","5.5","37378","59825","78.0","6.3","92946","20903","1.5","2.5","-","-222222222","44.6","6.3","91696","42366","40.7","5.8","93326","35934","13.2","3.4","51071","38453","926","115","93839","27135","44.4","7.1","121750","50208","55.6","7.1","92746","17538","77.0","9.7","136313","54368","17.8","8.8","32106","27966","5.2","4.7","92292","88579","549","150","40089","20767","50.8","13.5","39297","21195","46.8","13.1","41161","21101","4.0","6.7","-","-222222222","49.2","13.5","50962","66683","24.0","14.3","108077","120848","25.1","17.4","36354","129679","37.4","-888888888.0","(X)","-888888888","45.0","-888888888.0","(X)","(X)","24.4","-888888888.0","(X)","(X)",
"1400000US13121011423","Census Tract 114.23, Fulton County, Georgia","1743","143","89728","16729","88.1","6.8","93340","13738","7.5","6.1","49705","179308","0.0","2.3","-","-222222222","1.9","3.1","-","-222222222","0.0","2.3","-","-222222222","0.0","2.3","-","-222222222","2.5","2.7","111250","215481","3.3","2.4","110179","23784","84.8","6.9","92787","14334","0.0","2.3","-","-222222222","43.7","6.9","94306","42705","41.5","6.8","101146","21403","14.8","3.3","55962","41515","1231","149","112083","29643","48.3","7.5","138575","13819","51.7","7.5","88152","14199","84.2","8.0","128625","13347","13.1","7.2","43862","27085","2.8","3.0","44432","78276","512","146","49364","13757","42.2","16.9","30921","5825","42.2","16.9","30921","5825","0.0","7.5","-","-222222222","57.8","16.9","65147","33886","41.6","17.5","49523","15985","16.2","12.2","82457","76822","21.5","-888888888.0","(X)","-888888888","21.5","-888888888.0","(X)","(X)","21.5","-888888888.0","(X)","(X)",
"1400000US13121011424","Census Tract 114.24, Fulton County, Georgia","1998","127","92656","22373","78.0","5.0","94199","20314","15.2","4.7","64931","70563","0.0","2.0","-","-222222222","4.5","1.3","57050","46228","0.0","2.0","-","-222222222","1.8","1.9","22431","307108","0.6","1.0","-","-222222222","5.8","3.9","67297","83213","73.2","6.0","93846","19714","0.2","1.0","-","-222222222","40.3","4.8","89063","24365","43.5","5.2","108021","25113","16.0","3.0","48828","28959","1360","128","105795","11115","54.7","6.9","105341","15545","45.3","6.9","109853","25913","86.9","7.2","110000","16720","10.4","5.9","39286","37785","2.6","3.9","-","**","638","134","58636","23033","56.4","13.7","71184","15156","50.9","14.6","70033","26770","5.5","6.1","104931","335578","43.6","13.7","49464","20243","39.2","14.8","48214","16048","4.4","5.7","146522","54230","24.4","-888888888.0","(X)","-888888888","23.3","-888888888.0","(X)","(X)","26.6","-888888888.0","(X)","(X)",
"1400000US13121011425","Census Tract 114.25, Fulton County, Georgia","2081","89","172546","17202","82.9","4.0","194514","43181","7.4","3.9","39338","205721","0.0","1.9","-","-222222222","9.8","2.4","106328","74159","0.0","1.9","-","-222222222","0.0","1.9","-","-222222222","0.0","1.9","-","-222222222","3.8","3.0","250,000+","***","79.1","4.8","194028","43035","2.5","2.8","44321","43469","29.3","3.9","176948","50137","59.5","4.3","175913","44798","8.7","2.8","87292","36671","1842","107","176123","20618","61.9","5.1","190125","46481","38.1","5.1","175353","17629","89.4","5.1","191208","35687","9.6","5.2","91053","66845","1.0","1.5","-","**","239","95","66103","45893","59.8","24.4","66103","131425","51.0","27.0","39803","56329","8.8","13.3","250,000+","-333333333","40.2","24.4","67500","103954","18.0","16.7","91181","130945","22.2","23.5","44393","147365","24.6","-888888888.0","(X)","-888888888","25.4","-888888888.0","(X)","(X)","18.4","-888888888.0","(X)","(X)",
"1400000US13121011426","Census Tract 114.26, Fulton County, Georgia","695","68","93625","9418","83.9","7.8","94804","23990","8.2","6.2","88713","8702","0.0","5.6","-","-222222222","3.6","3.7","92404","381904","0.0","5.6","-","-222222222","2.3","3.6","-","-222222222","2.0","3.2","-","-222222222","18.7","14.2","93214","15265","67.5","14.1","107173","23340","0.0","5.6","-","-222222222","41.2","6.8","93786","16571","55.0","6.6","105425","26510","3.9","3.6","32411","18326","534","73","105119","25105","71.0","9.9","94482","20152","29.0","9.9","115917","55831","93.4","6.6","105685","25564","3.9","5.2","105114","109796","2.6","4.3","-","**","161","73","88625","47780","57.1","17.8","40625","27802","49.1","18.5","40083","37477","8.1","11.1","-","-222222222","42.9","17.8","106250","39375","25.5","18.1","106932","42371","17.4","16.8","89559","184638","18.6","-888888888.0","(X)","-888888888","15.0","-888888888.0","(X)","(X)","30.4","-888888888.0","(X)","(X)",
"1400000US13121011427","Census Tract 114.27, Fulton County, Georgia","2489","169","113528","13014","89.8","4.4","113196","10767","4.0","3.2","58836","101105","0.0","1.6","-","-222222222","6.2","3.1","171875","43406","0.0","1.6","-","-222222222","0.0","1.6","-","-222222222","0.0","1.6","-","-222222222","4.3","2.2","112895","207946","85.6","4.6","113292","13086","0.0","1.6","-","-222222222","37.7","4.3","108603","30768","52.2","4.7","121068","29489","10.1","2.9","110673","49260","1997","181","128194","33975","51.3","5.0","128889","51227","48.7","5.0","123125","40864","84.3","6.7","148520","23370","12.2","5.5","86771","55945","3.6","3.4","147601","148502","492","131","56368","13457","71.1","14.1","47794","14321","66.5","14.1","45804","14222","4.7","4.8","57054","262466","28.9","14.1","81750","59081","18.3","9.9","108500","48226","10.6","10.5","57167","155080","23.9","-888888888.0","(X)","-888888888","19.1","-888888888.0","(X)","(X)","43.3","-888888888.0","(X)","(X)",
"1400000US13121011503","Census Tract 115.03, Fulton County, Georgia","2746","125","125909","7929","88.2","2.7","126410","9084","4.2","1.6","68523","73914","0.0","1.4","-","-222222222","5.9","1.5","147125","49908","0.0","1.4","-","-222222222","1.2","1.4","125395","45807","0.5","0.7","2,500-","-333333333","3.1","2.0","125658","56691","86.3","3.1","126303","9056","0.0","1.4","-","-222222222","31.5","3.3","141719","27161","50.5","4.0","142989","30132","18.0","3.0","56625","5761","2391","132","133990","18722","58.2","4.4","143875","25808","41.8","4.4","112422","34190","91.3","3.8","142476","20811","6.5","3.0","52308","40818","2.2","2.2","125469","117473","355","116","48769","2828","57.2","16.7","44375","15251","49.9","16.3","40972","19747","7.3","8.1","81250","91452","42.8","16.7","49079","50211","38.0","17.9","48706","19015","4.8","7.6","-","-222222222","33.8","-888888888.0","(X)","-888888888","34.7","-888888888.0","(X)","(X)","27.6","-888888888.0","(X)","(X)",
"1400000US13121011504","Census Tract 115.04, Fulton County, Georgia","3231","184","171917","29077","93.1","1.9","163382","27974","3.8","1.6","223750","29996","0.0","1.2","-","-222222222","2.0","1.1","152692","145976","0.0","1.2","-","-222222222","0.0","1.2","-","-222222222","1.0","1.0","99028","280507","3.0","1.4","67308","97092","90.4","2.1","174659","29419","0.0","1.2","-","-222222222","36.8","3.8","178214","32064","55.2","4.0","181016","19755","7.9","1.7","102500","40823","2894","168","179788","13878","62.1","4.4","197895","22593","37.9","4.4","144900","20112","97.0","1.9","183059","15564","1.6","1.4","130341","209796","1.4","1.3","60735","52964","337","101","102198","26535","44.5","15.4","75000","87091","44.5","15.4","75000","87091","0.0","11.2","-","-222222222","55.5","15.4","112208","28202","47.2","16.0","111208","30889","8.3","8.5","186000","87355","24.7","-888888888.0","(X)","-888888888","25.4","-888888888.0","(X)","(X)","18.4","-888888888.0","(X)","(X)",
